,ID,Dept,Number
,29727,EECE,479
,29727,EECE,496
,29741,FNH,355
,29741,ISCI,300
,29741,ISCI,448
,29741,PSYC,304
,29741,BIOL,331
,29741,PSYC,363
,29741,BIOC,302
,29741,BIOL,335
,29741,ISCI,320
,29741,CLST,301
,29741,ISCI,330
,29741,PSYC,462
,29741,BIOL,463
,29741,CPSC,301
,29741,PSYC,461
,29758,ECON,310
,29758,ECON,311
,29758,MATH,307
,29758,MATH,300
,29758,EECE,359
,29758,EECE,309
,29758,EECE,315
,29758,EECE,320
,29758,EECE,353
,29758,CPSC,304
,29758,CPSC,314
,29758,EECE,381
,29758,EECE,450
,29758,EECE,358
,29758,EECE,476
,29758,EECE,310
,29758,EECE,411
,29758,EECE,417
,29758,EECE,409
,29758,APSC,450
,29758,CPSC,320
,29758,MATH,340
,29758,APSC,440
,29798,CPSC,304
,29798,CPSC,310
,29798,CPSC,312
,29798,CPSC,322
,29798,CPSC,410
,29798,MATH,302
,29798,MATH,342
,29798,CPSC,313
,29798,CPSC,319
,29798,CPSC,320
,29798,CPSC,422
,29798,CPSC,311
,29798,CPSC,317
,29798,CPSC,416
,29798,CPSC,420
,29798,CPSC,425
,29822,BIOC,302
,29822,BIOL,334
,29822,MICB,301
,29822,MICB,302
,29822,MICB,322
,29822,MICB,323
,29822,MICB,325
,29822,MICB,401
,29822,MICB,402
,29822,MICB,405
,29822,PHIL,433
,29822,PHYS,330
,29822,MICB,418
,29822,MICB,421
,29822,PSYC,300
,29822,EOSC,326
,29822,CPSC,310
,29822,STAT,302
,29822,CPSC,319
,29822,MATH,307
,29822,STAT,306
,29822,CPSC,304
,29822,ENGL,301
,29822,CPSC,313
,29822,CPSC,317
,29822,CPSC,320
,29822,CPSC,322
,29822,CPSC,425
,29839,ENGL,301
,29839,MATH,315
,29839,ELEC,358
,29839,MATH,316
,29839,MATH,340
,29839,CPSC,310
,29839,ELEC,313
,29839,ELEC,359
,29839,ELEC,362
,29839,ELEC,371
,29839,ELEC,356
,29839,ELEC,360
,29839,ELEC,466
,29839,ELEC,455
,29839,ELEC,498
,29839,APSC,450
,29839,CPSC,417
,29839,ELEC,460
,29839,ELEC,464
,29839,ELEC,474
,29839,CPSC,415
,29839,ELEC,450
,29839,ELEC,468
,29839,ELEC,475
,29839,ELEC,476
,29839,EDCP,342
,29839,EDCP,373
,29839,EDST,314
,29839,EDUC,311
,29839,EDUC,315
,29839,EDUC,316
,29839,EDUC,319
,29839,EPSE,317
,29839,EDUC,329
,29839,EPSE,306
,29839,EPSE,423
,29839,EDST,427
,29839,EDUC,420
,29839,LLED,301
,29839,EDCP,377
,29839,EDCP,441
,29839,EDCP,470
,29839,EDUC,480
,29850,CLST,301
,29850,ANAT,390
,29850,PHYL,301
,29850,ASIA,376
,29850,CHEM,301
,29850,ADHE,327
,29850,BIOC,302
,29850,CHEM,302
,29850,CAPS,391
,29850,ADHE,412
,29850,ECON,310
,29850,EOSC,372
,29850,KIN,343
,29850,ADHE,330
,29850,CPSC,301
,29850,EOSC,340
,29850,EPSE,406
,29850,EPSE,312
,29850,PCTH,325
,29883,CPSC,320
,29883,CPSC,312
,29883,CPSC,322
,29883,CPSC,340
,29883,CPSC,313
,29883,CPSC,322
,29883,ISCI,320
,29883,SCIE,300
,29883,COMM,335
,29888,RELG,331
,29888,ASIA,316
,29888,CPSC,310
,29888,CPSC,320
,29923,CPSC,302
,29923,CPSC,320
,29923,CPSC,322
,29923,SOCI,433
,29923,CPSC,310
,29923,CPSC,313
,29923,CPSC,314
,29923,MATH,342
,29923,CPSC,319
,29923,MATH,307
,29923,MATH,317
,29923,PHIL,339
,29923,MATH,317
,29923,MATH,340
,29923,CPSC,425
,29923,CPSC,426
,29923,CPSC,430
,29923,PHIL,360
,29923,CLST,301
,29923,LFS,400
,29923,ENGL,321
,29923,SOCI,430
,29923,HIST,441
,29923,HIST,453
,29923,PHIL,349
,29923,PHIL,400
,29923,PHIL,400
,29923,ASIA,355
,29923,POLI,331
,29971,BIOL,304
,29971,MUSC,326
,29971,BIOC,300
,29971,BIOL,300
,29971,BIOL,324
,29971,CHEM,301
,29971,CHEM,302
,29971,CLST,301
,29971,PSYC,336
,29971,MUSC,326
,29971,EOSC,372
,29971,BIOL,306
,29971,CPSC,301
,29971,ENVR,300
,29971,GEOB,402
,29971,ENVR,400
,29971,EOSC,474
,29971,GEOB,400
,29971,EOSC,340
,29980,BIOC,301
,29980,BIOC,303
,29980,BIOL,334
,29980,CHEM,304
,29980,CHEM,313
,29980,CHEM,315
,29980,BIOL,335
,29980,CHEM,305
,29980,CHEM,335
,29980,ANAT,390
,29980,BIOC,402
,29980,BIOC,410
,29980,CLST,301
,29980,PHIL,433
,29980,BIOC,403
,29980,BIOC,421
,29980,CHEM,341
,29980,CPSC,301
,29989,BIOL,300
,29989,PSYC,350
,29989,BIOC,302
,29989,BIOL,326
,29989,BIOL,336
,29989,BIOL,402
,29989,IHHS,400
,29989,BIOL,404
,29989,BIOL,411
,29989,BIOL,416
,29989,CPSC,301
,30001,CPSC,320
,30001,CPSC,304
,30001,CPSC,317
,30001,CPSC,322
,30001,CPSC,312
,30001,CPSC,317
,30001,CPSC,322
,30001,CPSC,340
,30001,ENGL,301
,30001,CPSC,310
,30001,CPSC,313
,30026,CPSC,322
,30026,CPSC,304
,30026,CPSC,313
,30026,CPSC,310
,30026,ANAT,390
,30026,MATH,302
,30026,EOSC,326
,30026,CPSC,312
,30026,CPSC,320
,30026,CPSC,404
,30026,PSYC,302
,30026,STAT,302
,30026,COMM,335
,30026,CPSC,422
,30026,CPSC,425
,30026,EECE,443
,30033,CPSC,304
,30033,CPSC,310
,30033,CHIN,471
,30033,CPSC,313
,30033,CPSC,317
,30033,CPSC,410
,30033,CHIN,473
,30033,CPSC,314
,30033,CPSC,320
,30033,CPSC,404
,30033,CPSC,416
,30033,CHIN,464
,30033,CHIN,484
,30049,MATH,300
,30049,CPSC,303
,30049,CPSC,313
,30049,MATH,316
,30049,MATH,320
,30049,MATH,322
,30049,CPSC,310
,30049,CPSC,320
,30049,MATH,321
,30049,MATH,342
,30049,CPSC,317
,30049,CPSC,322
,30049,CPSC,410
,30049,MATH,405
,30049,MATH,418
,30049,CPSC,304
,30049,CPSC,406
,30049,CPSC,420
,30049,MATH,424
,30049,PHIL,320
,30053,ECON,301
,30053,MATH,340
,30053,STAT,302
,30053,ECON,320
,30053,MATH,307
,30053,COMM,457
,30053,COMM,473
,30053,ECON,302
,30053,MATH,360
,30053,ECON,303
,30053,ECON,326
,30053,ECON,356
,30053,MATH,303
,30053,MATH,442
,30053,STAT,305
,30053,CPSC,304
,30053,CPSC,340
,30053,ECON,421
,30053,ECON,490
,30053,MATH,316
,30053,ECON,370
,30053,ECON,374
,30053,ECON,455
,30053,MATH,361
,30058,CPSC,304
,30058,CPSC,310
,30058,CPSC,313
,30058,CPSC,317
,30058,CPSC,344
,30058,CPSC,410
,30058,CPSC,320
,30058,CPSC,404
,30058,CPSC,416
,30058,CPSC,444
,30058,ECON,311
,30058,ASIA,354
,30058,FNH,355
,30058,EOSC,326
,30074,PSYC,314
,30074,PSYC,304
,30074,COGS,303
,30074,PSYC,331
,30074,COGS,300
,30074,EOSC,326
,30074,PSYC,307
,30074,PHIL,433
,30074,CPSC,430
,30074,PSYC,300
,30074,PSYC,311
,30074,COGS,401
,30074,PHIL,451
,30074,PSYC,365
,30082,MATH,300
,30082,MATH,316
,30082,EECE,310
,30082,EECE,320
,30082,EECE,353
,30082,CPSC,304
,30082,EECE,315
,30082,EECE,369
,30082,EECE,375
,30082,APSC,450
,30082,EECE,411
,30082,EECE,419
,30082,EECE,456
,30082,EECE,476
,30082,EECE,417
,30082,EECE,443
,30082,EECE,450
,30082,EECE,494
,30082,EECE,496
,30109,MATH,317
,30109,CPSC,310
,30109,CPSC,320
,30109,MATH,340
,30109,CPSC,304
,30109,CPSC,313
,30109,MATH,316
,30109,CPSC,302
,30112,CONS,449
,30112,CPSC,310
,30112,CPSC,311
,30112,CPSC,344
,30112,ARTH,397
,30112,CPSC,320
,30112,CPSC,322
,30112,MATH,342
,30112,PHIL,401
,30112,PHIL,401
,30112,CPSC,448
,30112,FNH,330
,30112,GEOG,310
,30112,CPSC,313
,30112,CPSC,444
,30112,ENGL,358
,30112,CPSC,304
,30112,CPSC,317
,30112,CPSC,404
,30112,ECON,310
,30155,ASIA,353
,30155,GEOG,310
,30155,MATH,316
,30155,CPSC,303
,30155,MATH,340
,30155,CPSC,310
,30155,MATH,312
,30155,CPSC,313
,30155,CPSC,317
,30155,CPSC,320
,30155,CPSC,410
,30155,MATH,414
,30155,CPSC,303
,30155,CPSC,416
,30155,CPSC,420
,30155,MATH,442
,30155,CPSC,304
,30155,MATH,302
,30155,CPSC,404
,30159,CPSC,304
,30159,CPSC,310
,30159,CPSC,314
,30159,CPSC,317
,30159,CPSC,322
,30159,CPSC,313
,30159,CPSC,424
,30159,CPSC,425
,30159,ENGL,468
,30159,ARTH,325
,30159,CPSC,320
,30159,CPSC,344
,30159,MATH,308
,30159,CPSC,426
,30159,EECE,443
,30159,SCAN,335
,30163,CPSC,304
,30163,CPSC,310
,30163,CPSC,320
,30163,PHIL,320
,30163,CPSC,312
,30163,CPSC,317
,30163,ECON,310
,30163,MATH,302
,30163,CPSC,313
,30163,CPSC,322
,30163,EOSC,340
,30163,CPSC,404
,30163,GERM,300
,30163,GERM,314
,30163,CPSC,416
,30163,CPSC,422
,30163,GERM,310
,30173,COMM,391
,30173,COMM,392
,30173,CPSC,310
,30173,CPSC,313
,30173,CPSC,317
,30173,COMM,335
,30173,COMM,399
,30173,CPSC,304
,30173,COMM,393
,30173,COMM,394
,30173,CPSC,320
,30173,CPSC,404
,30173,COMM,390
,30173,COMM,438
,30173,CPSC,410
,30173,COMM,436
,30173,COMM,439
,30173,COMM,444
,30173,COMM,491
,30173,FNH,330
,30208,BIOC,300
,30208,MATH,316
,30208,MATH,322
,30208,CPSC,322
,30208,MATH,300
,30208,MATH,317
,30208,CPSC,311
,30208,CPSC,320
,30208,MATH,307
,30208,MATH,308
,30208,CPSC,314
,30208,CPSC,420
,30208,ECON,311
,30208,MATH,310
,30208,MATH,340
,30208,MATH,302
,30208,CPSC,304
,30208,CPSC,340
,30208,CPSC,448
,30208,MATH,320
,30215,BIOL,334
,30215,BIOL,363
,30215,BIOL,300
,30215,BIOL,361
,30215,MATH,302
,30215,SCAN,300
,30215,BIOL,335
,30215,BIOL,364
,30215,CPSC,310
,30215,BIOL,364
,30215,BIOL,335
,30215,CPSC,304
,30215,CPSC,313
,30215,CPSC,317
,30215,CPSC,320
,30215,BIOL,412
,30215,CPSC,404
,30215,CPSC,417
,30215,PHIL,460
,30215,ARTH,340
,30215,BIOL,301
,30216,PHIL,314
,30216,PSYC,358
,30216,PSYC,302
,30216,PSYC,306
,30216,PSYC,307
,30216,PSYC,333
,30216,CPSC,304
,30216,CPSC,310
,30216,CPSC,311
,30216,PSYC,331
,30216,PSYC,407
,30216,CPSC,319
,30216,CPSC,411
,30216,PSYC,309
,30216,PSYC,413
,30216,PSYC,417
,30216,CPSC,344
,30216,CPSC,404
,30216,PSYC,300
,30220,MATH,312
,30220,MATH,302
,30220,COMM,457
,30220,COMM,473
,30220,CPSC,310
,30220,CPSC,312
,30220,COMM,329
,30220,CPSC,304
,30220,CPSC,322
,30220,CPSC,410
,30220,COMM,458
,30220,CPSC,313
,30220,CPSC,404
,30220,COMM,465
,30220,COMM,493
,30220,CPSC,320
,30220,CPSC,422
,30222,BIOC,301
,30222,PCTH,300
,30222,PCTH,302
,30222,PHYL,301
,30222,BIOC,302
,30222,CPSC,304
,30222,CPSC,310
,30222,CPSC,313
,30222,MEDG,448
,30222,PCTH,400
,30222,CPSC,320
,30222,CPSC,430
,30222,PHIL,338
,30222,PSYC,301
,30222,CPSC,317
,30222,CPSC,448
,30222,POLI,350
,30228,ECON,301
,30228,CPSC,310
,30231,CPSC,302
,30231,CPSC,310
,30231,CPSC,320
,30231,CPSC,317
,30231,CPSC,410
,30231,MATH,307
,30231,MATH,340
,30231,MATH,360
,30231,CPSC,313
,30231,CPSC,420
,30231,MATH,300
,30231,MATH,317
,30231,BIOL,336
,30231,ECON,301
,30231,MATH,302
,30231,MATH,308
,30234,PSYC,304
,30234,PSYC,307
,30234,PSYC,308
,30234,HIST,339
,30234,PSYC,305
,30234,PSYC,306
,30234,PSYC,331
,30234,PSYC,300
,30234,PSYC,320
,30234,PSYC,302
,30234,PSYC,465
,30234,CLST,312
,30234,PSYC,322
,30234,PSYC,300
,30234,PSYC,350
,30234,CPSC,313
,30234,CPSC,304
,30234,ENGL,301
,30234,COMM,335
,30234,CPSC,310
,30234,CPSC,344
,30234,CPSC,430
,30234,CPSC,320
,30234,CPSC,410
,30234,CPSC,421
,30234,PSYC,309
,30234,CPSC,320
,30234,PSYC,401
,30234,PHIL,433
,30234,PSYC,314
,30234,CNPS,365
,30234,PSYC,305
,30253,CHEM,304
,30253,CHEM,309
,30253,CHEM,312
,30253,CHEM,330
,30253,CHEM,310
,30253,CHEM,311
,30253,BIOC,300
,30253,CHEM,425
,30253,CHEM,411
,30253,CHEM,427
,30253,BIOL,320
,30253,ECON,311
,30253,CLST,301
,30253,CPSC,310
,30253,CPSC,304
,30253,CPSC,313
,30253,CPSC,317
,30253,COMM,335
,30253,CPSC,320
,30253,CPSC,404
,30253,ENGL,301
,30253,CPSC,322
,30253,COMM,436
,30253,CPSC,416
,30253,CPSC,425
,30254,ASIA,308
,30254,STAT,300
,30254,CPSC,313
,30254,CPSC,304
,30254,MATH,302
,30254,CPSC,310
,30254,CPSC,320
,30254,ASIA,398
,30254,CPSC,311
,30254,CPSC,410
,30254,CPSC,415
,30255,CPSC,304
,30255,CPSC,310
,30255,CPSC,313
,30255,CPSC,314
,30255,CPSC,322
,30255,CPSC,344
,30255,FREN,342
,30255,CPSC,317
,30255,CPSC,319
,30255,CPSC,320
,30255,FREN,343
,30255,STAT,302
,30255,CPSC,312
,30255,CPSC,410
,30255,CPSC,404
,30255,CPSC,416
,30258,CHEM,304
,30258,CHEM,309
,30258,CHEM,312
,30258,CHEM,330
,30258,ASIA,356
,30258,CHEM,406
,30258,CHEM,411
,30258,CHEM,416
,30258,CHEM,427
,30258,CHEM,310
,30258,CHEM,311
,30258,CHEM,320
,30258,CHEM,333
,30258,CHEM,345
,30258,CHEM,301
,30258,CHEM,445
,30258,CPSC,302
,30258,MATH,302
,30258,CPSC,322
,30258,CPSC,320
,30258,CPSC,304
,30258,CPSC,311
,30258,CPSC,313
,30258,CPSC,317
,30258,CPSC,310
,30258,CPSC,314
,30258,CPSC,420
,30258,CPSC,425
,30277,CHIN,311
,30277,CHIN,313
,30277,EOSC,372
,30277,CHEM,301
,30277,CHIN,481
,30277,EOSC,340
,30277,CHEM,302
,30277,CHIN,483
,30277,CPSC,301
,30277,ENVR,300
,30277,EOSC,373
,30277,ENVR,400
,30277,EOSC,329
,30277,EOSC,474
,30277,GEOB,305
,30277,BIOL,306
,30277,EOSC,478
,30277,ASIA,355
,30317,BIOC,301
,30317,BIOC,303
,30317,CAPS,390
,30317,CHEM,313
,30317,CHEM,315
,30317,CLST,301
,30317,BIOC,304
,30317,BIOL,335
,30317,CAPS,391
,30317,CHEM,305
,30317,BIOC,402
,30317,BIOC,410
,30317,CHEM,335
,30317,PCTH,325
,30317,BIOC,403
,30317,BIOC,450
,30317,CPSC,301
,30350,CLST,301
,30350,CPSC,304
,30350,CPSC,310
,30350,CPSC,312
,30350,CPSC,320
,30350,CPSC,304
,30350,CPSC,312
,30350,CPSC,317
,30350,CPSC,320
,30350,CPSC,322
,30350,CPSC,311
,30350,CPSC,313
,30350,CPSC,448
,30350,ECON,310
,30350,CPSC,416
,30350,CPSC,425
,30350,CPSC,490
,30350,ECON,311
,30350,PSYC,315
,30362,MATH,317
,30362,CPSC,349
,30362,CPSC,303
,30362,CPSC,310
,30362,CPSC,320
,30362,MATH,316
,30362,PHYS,301
,30362,CPSC,313
,30362,CPSC,317
,30362,PHYS,319
,30362,CPSC,449
,30362,CPSC,311
,30362,CPSC,448
,30362,MATH,405
,30362,PHYS,304
,30362,PHYS,410
,30362,CPSC,415
,30362,ECON,345
,30362,PHYS,402
,30375,ASTR,303
,30375,MATH,317
,30375,PHYS,312
,30375,PHYS,404
,30375,PHYS,304
,30375,PHYS,314
,30375,PHYS,319
,30375,CHIN,301
,30375,CHIN,305
,30375,PHYS,301
,30375,PHYS,409
,30375,CHIN,303
,30375,CHIN,307
,30375,CPSC,302
,30375,PHYS,409
,30375,PHYS,438
,30375,COMM,329
,30375,ECON,310
,30375,SCIE,300
,30375,CHIN,411
,30375,ECON,311
,30375,CPSC,310
,30375,CPSC,313
,30383,CHIN,481
,30383,CHIN,483
,30383,CPSC,320
,30395,COMM,391
,30395,COMM,393
,30395,COMM,390
,30395,COMM,392
,30395,CPSC,304
,30452,HIST,484
,30452,CPSC,313
,30452,CPSC,310
,30452,CPSC,311
,30452,CPSC,320
,30452,CPSC,314
,30452,CPSC,317
,30452,CPSC,320
,30452,CPSC,304
,30452,CPSC,312
,30452,CPSC,340
,30452,CPSC,344
,30452,CPSC,410
,30452,CPSC,319
,30452,CPSC,322
,30452,CPSC,404
,30473,BIOL,300
,30473,EOSC,326
,30473,MICB,302
,30473,MICB,306
,30473,CHEM,302
,30473,CHEM,315
,30473,EOSC,340
,30473,MICB,308
,30473,SCIE,300
,30473,BIOL,342
,30473,CHEM,301
,30473,ECON,310
,30473,EOSC,355
,30473,EOSC,372
,30473,CHEM,341
,30473,CPSC,301
,30473,PSYC,308
,30481,CPSC,304
,30516,ENGL,320
,30516,ENGL,344
,30516,ENGL,357
,30516,FREN,355
,30516,ENGL,364
,30516,FREN,353
,30516,ENGL,362
,30516,FREN,321
,30516,ENGL,462
,30516,ENGL,470
,30516,FREN,335
,30516,FREN,357
,30516,ENGL,468
,30516,ENGL,490
,30516,FREN,416
,30516,ECON,311
,30516,COMM,412
,30516,COMM,457
,30516,ECON,310
,30516,ECON,345
,30516,COMM,329
,30516,COMM,458
,30516,CPSC,344
,30516,ECON,351
,30516,CPSC,320
,30516,CPSC,421
,30516,CPSC,430
,30516,CPSC,310
,30516,CPSC,313
,30516,CPSC,322
,30543,MATH,300
,30543,MATH,316
,30543,MATH,320
,30543,PHYS,301
,30543,PHYS,304
,30543,PHYS,309
,30543,CPSC,303
,30543,MATH,301
,30543,MATH,318
,30543,MATH,321
,30543,PHYS,306
,30578,CPSC,313
,30578,CPSC,322
,30578,COMM,329
,30578,COMM,457
,30578,CPSC,314
,30578,COMM,473
,30578,CPSC,317
,30578,CPSC,320
,30578,COMM,398
,30578,COMM,465
,30578,CPSC,425
,30578,CPSC,426
,30578,COMM,493
,30578,CPSC,304
,30578,CPSC,416
,30591,ASIA,376
,30591,ANAT,391
,30591,CAPS,390
,30591,EOSC,326
,30591,EOSC,340
,30591,BIOC,302
,30591,CHEM,302
,30591,CHEM,341
,30591,SCIE,300
,30591,EPSE,403
,30591,EPSE,312
,30591,ADHE,330
,30591,EOSC,372
,30591,EPSE,316
,30591,CPSC,301
,30591,EPSE,406
,30591,ADHE,329
,30596,EECE,353
,30596,EECE,359
,30596,EECE,310
,30596,EECE,320
,30596,EECE,360
,30596,EECE,479
,30596,CPSC,304
,30596,EECE,315
,30596,EECE,375
,30596,EECE,450
,30596,APSC,450
,30596,COMM,393
,30596,CPSC,304
,30596,EECE,465
,30596,EECE,496
,30596,MATH,340
,30596,EECE,415
,30596,EECE,419
,30596,EECE,476
,30596,EECE,478
,30598,PHIL,434
,30598,SOCI,310
,30598,PSYC,302
,30598,SOCI,350
,30598,SOCI,382
,30598,PSYC,307
,30598,PSYC,309
,30598,ASIA,360
,30598,PSYC,308
,30598,PSYC,359
,30598,PSYC,306
,30598,PSYC,333
,30598,PSYC,319
,30598,PSYC,331
,30598,PHIL,349
,30598,PSYC,409
,30598,COMM,391
,30598,COMM,457
,30598,COMM,329
,30598,COMM,473
,30598,CPSC,310
,30598,CPSC,320
,30598,CPSC,322
,30598,CPSC,313
,30622,BIOL,334
,30622,BIOL,335
,30622,BIOC,302
,30622,BIOL,303
,30622,BIOL,351
,30622,BIOL,300
,30622,BIOL,302
,30622,BIOL,352
,30622,CLST,301
,30622,BIOL,331
,30622,BIOL,433
,30622,MICB,302
,30622,MICB,306
,30622,BIOL,336
,30622,BIOL,337
,30622,BIOL,443
,30622,CPSC,310
,30622,COMM,398
,30622,CPSC,304
,30622,CPSC,312
,30622,CPSC,313
,30622,CPSC,320
,30622,COMM,458
,30622,CPSC,319
,30622,CPSC,404
,30622,CPSC,420
,30622,EECE,443
,30633,ARTH,358
,30633,CHIN,481
,30633,ARTH,361
,30633,CHIN,483
,30633,CPSC,304
,30633,CPSC,310
,30633,CPSC,313
,30633,CPSC,320
,30633,CPSC,314
,30633,CPSC,320
,30633,CPSC,404
,30633,CHIN,434
,30633,CPSC,322
,30633,EOSC,326
,30633,CPSC,320
,30633,CPSC,404
,30633,CPSC,410
,30633,CPSC,415
,30633,CPSC,424
,30633,CPSC,425
,30664,EECE,310
,30664,EECE,315
,30664,EECE,320
,30664,EECE,353
,30664,MATH,318
,30664,APSC,450
,30664,CPSC,304
,30664,EECE,309
,30664,EECE,381
,30664,EECE,419
,30664,CPSC,415
,30664,EECE,358
,30664,EECE,412
,30664,EECE,443
,30664,EECE,411
,30664,EECE,416
,30664,EECE,450
,30670,ECON,345
,30670,CPSC,304
,30670,CPSC,310
,30670,CPSC,313
,30670,CPSC,317
,30670,CPSC,320
,30670,CPSC,313
,30670,CPSC,424
,30670,CPSC,425
,30670,CPSC,313
,30670,HIST,386
,30670,ASIA,315
,30670,ASIA,354
,30670,CPSC,404
,30701,MATH,305
,30701,MATH,301
,30701,MATH,307
,30701,MATH,318
,30701,MATH,400
,30701,EECE,450
,30701,MATH,320
,30701,MATH,322
,30701,MATH,448
,30701,MATH,450
,30701,PHYS,301
,30701,GEOG,310
,30701,CPSC,320
,30701,ENPH,352
,30701,MATH,418
,30701,MATH,420
,30701,MATH,425
,30701,PHYS,304
,30701,EECE,355
,30701,MATH,421
,30701,MATH,554
,30701,PHYS,474
,30701,EECE,376
,30701,ENPH,459
,30701,MATH,323
,30701,MATH,422
,30701,MATH,610
,30701,PHYS,350
,30734,PSYC,309
,30734,PSYC,360
,30734,COGS,300
,30734,COGS,303
,30734,PHIL,451
,30734,PHIL,433
,30734,PSYC,365
,30734,COGS,402
,30734,CAPS,390
,30734,CPSC,430
,30734,PSYC,367
,30734,COGS,401
,30734,PHIL,321
,30734,PHIL,441
,30734,CAPS,301
,30734,EOSC,326
,30735,ECON,301
,30735,ECON,355
,30735,ECON,302
,30735,CPSC,304
,30735,CPSC,313
,30735,CPSC,320
,30735,ECON,367
,30735,CPSC,310
,30735,CPSC,317
,30735,CPSC,322
,30735,CPSC,404
,30735,ENGL,357
,30735,CPSC,415
,30735,CPSC,420
,30735,CPSC,430
,30735,ENGL,348
,30745,MATH,322
,30745,CPSC,320
,30745,MATH,300
,30745,MATH,316
,30760,EOSC,372
,30760,BIOL,300
,30760,GEOB,300
,30760,CPSC,301
,30760,ENVR,300
,30773,CPSC,304
,30773,CPSC,313
,30808,COGS,300
,30808,PSYC,365
,30808,CPSC,310
,30813,CPSC,304
,30813,CPSC,310
,30813,CPSC,320
,30813,ARTH,338
,30816,COMM,391
,30816,CPSC,304
,30816,CPSC,310
,30816,CPSC,317
,30816,CPSC,320
,30816,COMM,335
,30816,COMM,392
,30816,COMM,394
,30816,COMM,399
,30816,COMM,486
,30816,COMM,393
,30816,COMM,498
,30816,COMM,438
,30816,CPSC,322
,30816,CPSC,410
,30816,COMM,436
,30816,COMM,439
,30816,CPSC,320
,30816,CPSC,404
,30821,EECE,309
,30821,EECE,315
,30821,EECE,320
,30821,EECE,353
,30821,CPSC,322
,30821,EECE,310
,30821,EECE,381
,30821,EECE,450
,30821,PHIL,435
,30821,CPSC,304
,30821,EECE,419
,30821,EECE,412
,30821,EECE,416
,30821,MATH,340
,30821,APSC,450
,30821,EECE,417
,30821,EECE,443
,30821,EECE,465
,30831,MATH,307
,30831,CHEM,312
,30831,MATH,302
,30831,STAT,306
,30831,CPSC,310
,30831,CPSC,313
,30831,CPSC,314
,30831,STAT,305
,30831,CPSC,312
,30831,CPSC,320
,30831,FNH,330
,30831,STAT,335
,30831,STAT,443
,30831,CPSC,402
,30831,CPSC,445
,30831,MATH,303
,30831,STAT,441
,30837,CPSC,310
,30837,CPSC,312
,30837,CPSC,313
,30837,CPSC,314
,30837,CPSC,320
,30837,CPSC,304
,30837,CPSC,317
,30837,CPSC,319
,30837,CPSC,322
,30837,STAT,302
,30837,CPSC,311
,30837,CPSC,410
,30837,CPSC,416
,30837,CPSC,421
,30837,CPSC,411
,30837,CPSC,430
,30837,ECON,311
,30848,CPSC,310
,30848,CPSC,312
,30848,CPSC,320
,30848,MATH,340
,30848,PHIL,316
,30848,CPSC,313
,30848,CPSC,314
,30848,CPSC,317
,30848,MATH,342
,30848,STAT,302
,30848,CPSC,448
,30848,CPSC,410
,30848,CPSC,416
,30848,CPSC,415
,30848,PSYC,417
,30871,ANAT,390
,30871,ANAT,391
,30871,BIOC,302
,30871,BIOL,325
,30871,BIOL,361
,30871,COMM,329
,30871,COMM,457
,30871,BIOL,304
,30871,BIOL,363
,30871,BIOL,364
,30871,COMM,473
,30871,BIOL,335
,30871,BIOL,300
,30871,BIOL,457
,30871,COMM,465
,30871,BIOL,445
,30871,BIOL,450
,30871,COMM,458
,30871,COMM,493
,30871,CPSC,301
,30882,ISCI,300
,30882,ECON,310
,30882,COMM,329
,30882,CPSC,304
,30882,PHIL,321
,30882,STAT,302
,30896,EECE,310
,30896,EECE,320
,30896,EECE,353
,30896,CPSC,304
,30896,EECE,315
,30896,EECE,369
,30896,EECE,375
,30896,EECE,450
,30896,CPSC,322
,30896,EECE,415
,30896,EECE,419
,30896,EECE,456
,30896,EECE,476
,30896,EECE,494
,30896,APSC,450
,30896,CPSC,314
,30896,EECE,443
,30896,EECE,496
,30901,CPSC,310
,30901,CPSC,313
,30901,MICB,302
,30901,MICB,322
,30901,BIOL,300
,30901,CPSC,320
,30901,MICB,301
,30901,MICB,306
,30901,BIOL,335
,30901,CPSC,304
,30901,CPSC,322
,30901,CPSC,445
,30901,CPSC,410
,30901,MICB,401
,30901,MICB,405
,30901,MICB,424
,30913,CPSC,310
,30913,CPSC,320
,30913,MATH,302
,30913,CPSC,304
,30913,CPSC,313
,30913,CPSC,420
,30913,ECON,311
,30913,CPSC,349
,30913,CPSC,302
,30913,CPSC,340
,30913,MATH,316
,30913,MATH,317
,30913,MATH,342
,30913,ECON,301
,30913,CPSC,317
,30913,CPSC,404
,30913,CPSC,425
,30913,PHYS,304
,30913,CPSC,449
,30913,CPSC,311
,30913,ECON,421
,30913,MATH,312
,30930,EOSC,314
,30930,ASTR,310
,30930,PSYC,304
,30930,CLST,319
,30930,PSYC,300
,30930,PSYC,308
,30930,PSYC,331
,30930,PSYC,305
,30930,PSYC,309
,30930,PSYC,307
,30930,PSYC,311
,30930,PSYC,350
,30930,ASIA,317
,30930,CLST,318
,30930,PSYC,322
,30930,PSYC,358
,30930,PSYC,315
,30930,PSYC,302
,30930,CPSC,310
,30930,CPSC,320
,30930,PSYC,325
,30938,ANAT,390
,30938,BIOC,300
,30938,BIOL,300
,30938,CHEM,301
,30938,EOSC,372
,30938,CHEM,302
,30938,CLST,301
,30938,PHYL,301
,30938,EOSC,326
,30938,IHHS,400
,30938,IHHS,410
,30938,ANAT,391
,30938,CPSC,301
,30938,EPSE,432
,30938,GERM,433
,30938,EPSE,312
,30970,BMEG,452
